ID,Name,Team,Number,Birth Year,Birth Month,Birth Day,Position,Pitching Hand,Underhand,Batting Hand,Height (cm),Weight (kg),Career,Contract Payment,Payment Unit,Salary,Salary Unit,Draft Year,Draft Team,Draft Detail,Joined Year,Joined Team,Data Errors
70855,엄정욱,SK 와이번스,55.0,1981.0,6.0,18.0,Pitcher,Right,False,Right,191.0,94.0,수유초-중앙중-중앙고,11000.0,만원,5000.0,만원,0.0,쌍방울,2차 2라운드 9순위,0.0,SK,
70865,풀리엄,SK 와이번스,24.0,1967.0,10.0,20.0,Outfielder,Right,False,Right,180.0,99.0,미국 매커티어고,,,,,0.0,SK,자유선발,0.0,SK,"Contract Payment (14, 15): 3만달러   Salary (16, 17): 15만달러   "
71118,이동현,LG 트윈스,18.0,1983.0,1.0,12.0,Pitcher,Right,False,Right,192.0,98.0,영일초-영남중-경기고,32000.0,만원,10000.0,만원,1.0,LG,1차,1.0,LG,
71120,박용진,LG 트윈스,19.0,1982.0,4.0,24.0,Pitcher,Right,False,Left,181.0,74.0,신일고,16000.0,만원,2200.0,만원,,,,1.0,LG,"Draft (18, 19, 20):    "
71123,발데스,LG 트윈스,23.0,1966.0,7.0,11.0,Pitcher,Left,False,Left,181.0,85.0,도미니카 앨리로 파울리뇨고,40000.0,만원,,,1.0,LG,자유선발,1.0,LG,"Salary (16, 17): 10만달러   "
71125,린튼,LG 트윈스,25.0,1965.0,9.0,2.0,Pitcher,Right,False,Right,182.0,87.0,미국 UC 어빈대,,,,,1.0,LG,자유선발,1.0,LG,"Contract Payment (14, 15):    Salary (16, 17): 10만달러   "
71134,최성현,LG 트윈스,34.0,1982.0,7.0,26.0,Pitcher,Right,False,Right,182.0,77.0,중앙고,7000.0,만원,2000.0,만원,,,,1.0,LG,"Draft (18, 19, 20):    "
71136,박만채,LG 트윈스,29.0,1978.0,8.0,2.0,Pitcher,Right,False,Right,184.0,85.0,휘문고-건국대,7000.0,만원,3000.0,만원,,,,1.0,LG,"Draft (18, 19, 20):    "
71138,신경석,LG 트윈스,42.0,1982.0,4.0,28.0,Pitcher,Left,False,Left,176.0,76.0,전주고,9000.0,만원,2000.0,만원,,,,1.0,LG,"Draft (18, 19, 20):    "
71143,김수환,LG 트윈스,43.0,1978.0,6.0,29.0,Pitcher,Right,False,Right,188.0,88.0,청원정보고-경희대,2500.0,만원,2000.0,만원,,,,1.0,LG,"Draft (18, 19, 20):    "
71148,라경준,LG 트윈스,48.0,1979.0,2.0,20.0,Infielder,Right,False,Right,183.0,89.0,청원정보고-원광대,3000.0,만원,2000.0,만원,,,,1.0,LG,"Draft (18, 19, 20):    "
71150,김재학,LG 트윈스,50.0,1978.0,2.0,18.0,Outfielder,Left,False,Left,176.0,74.0,덕수상고-중앙대,4000.0,만원,2600.0,만원,,,,1.0,LG,"Draft (18, 19, 20):    "
71163,박진형,LG 트윈스,63.0,1978.0,8.0,27.0,Outfielder,Right,False,Right,180.0,79.0,경동고-고려대,2000.0,만원,2000.0,만원,,,,1.0,LG,"Draft (18, 19, 20):    "
71184,이성우,LG 트윈스,4.0,1981.0,9.0,1.0,Catcher,Right,False,Right,180.0,91.0,백운초-청원중-성남서고-상무-SK-KIA-SK,,,7000.0,만원,5.0,SK,육성선수,2.0,상무,"Contract Payment (14, 15):    "
71201,최경훈,LG 트윈스,71.0,1979.0,1.0,22.0,,Right,False,Right,190.0,98.0,내발산초-신월중-선린상고-고려대-두산,,,6400.0,만원,,,,1.0,두산,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
71202,이대현,두산 베어스,38.0,1982.0,6.0,9.0,Pitcher,Right,False,Right,183.0,92.0,백운초-청운중-청원정보고,5000.0,만원,2100.0,만원,,,,1.0,두산,"Draft (18, 19, 20):    "
71207,김원섭,KIA 타이거즈,51.0,1978.0,12.0,18.0,Outfielder,Right,False,Left,180.0,82.0,장안초-배명중-배명고-단국대-두산,10000.0,만원,9000.0,만원,97.0,OB,2차 7라운드 42순위,1.0,두산,
71220,베넷,두산 베어스,20.0,1972.0,4.0,10.0,Pitcher,Right,False,Right,196.0,96.0,호주 듀펫대-두산,,,,,1.0,두산,자유선발,1.0,두산,"Contract Payment (14, 15):    Salary (16, 17): 6만달러   "
71238,김민성,두산 베어스,38.0,1980.0,12.0,3.0,Pitcher,Left,False,Left,178.0,75.0,성인고,2000.0,만원,1900.0,만원,,,,1.0,두산,"Draft (18, 19, 20):    "
71252,윤태수,두산 베어스,52.0,1978.0,4.0,5.0,Outfielder,Right,False,Right,178.0,90.0,청주기공고-건국대,2000.0,만원,2200.0,만원,,,,1.0,두산,"Draft (18, 19, 20):    "
71255,김태영,KIA 타이거즈,8.0,1980.0,4.0,7.0,Pitcher,Right,False,Right,181.0,82.0,관산초-중앙중-부천고-한라대-두산-상무-두산,8000.0,만원,8800.0,만원,1.0,두산,2차 1라운드 8순위,1.0,두산,
71260,이재우,한화 이글스,83.0,1980.0,2.0,9.0,,Right,False,Right,183.0,82.0,고명초-건대부중-휘문고-탐라대-두산-한화,,,5000.0,만원,98.0,OB,2차 11라운드 84순위,1.0,두산,"Contract Payment (14, 15):    "
71261,김덕용,두산 베어스,11.0,1978.0,8.0,16.0,Pitcher,Left,False,Left,178.0,78.0,휘문고-경희대,5000.0,만원,2000.0,만원,,,,1.0,두산,"Draft (18, 19, 20):    "
71263,장인규,두산 베어스,11.0,1978.0,10.0,31.0,Pitcher,Left,False,Left,180.0,81.0,인천고-인하대,2500.0,만원,2000.0,만원,,,,1.0,두산,"Draft (18, 19, 20):    "
71265,황규택,두산 베어스,65.0,1982.0,7.0,3.0,Pitcher,Right,False,Right,186.0,85.0,휘문고,20000.0,만원,2000.0,만원,,,,1.0,두산,"Draft (18, 19, 20):    "
71267,김태구,두산 베어스,35.0,1982.0,9.0,27.0,Pitcher,Right,False,Right,183.0,89.0,마산고,8000.0,만원,2100.0,만원,,,,1.0,두산,"Draft (18, 19, 20):    "
71299,니일,두산 베어스,99.0,1965.0,9.0,14.0,Infielder,Right,False,Left,191.0,98.0,미국 텍사스농공대,,,,,1.0,두산,자유선발,1.0,두산,"Contract Payment (14, 15): 2만달러   Salary (16, 17): 13만달러   "
71325,필립스,현대 유니콘스,25.0,1970.0,4.0,29.0,Infielder,Left,False,Left,183.0,95.0,미국 비숍고,,,,,1.0,현대,자유선발,1.0,현대,"Contract Payment (14, 15): 10만달러   Salary (16, 17): 8만달러   "
71334,설의석,현대 유니콘스,34.0,1982.0,11.0,22.0,Pitcher,Right,False,Right,184.0,84.0,인천고,25000.0,만원,2000.0,만원,,,,1.0,현대,"Draft (18, 19, 20):    "
71339,테일러,현대 유니콘스,39.0,1971.0,1.0,25.0,Pitcher,Right,False,Right,186.0,90.0,미국 베미지 주립대,,,,,1.0,현대,자유선발,1.0,현대,"Contract Payment (14, 15): 6만달러   Salary (16, 17): 11만달러   "
71343,여승현,LG 트윈스,20.0,1982.0,6.0,11.0,Pitcher,Right,False,Right,184.0,90.0,성남서초초-매송중-한서고,8500.0,만원,2000.0,만원,,,,1.0,현대,"Draft (18, 19, 20):    "
71347,장민석,한화 이글스,53.0,1982.0,5.0,9.0,Outfielder,Left,False,Left,180.0,73.0,감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000.0,만원,11000.0,만원,1.0,현대,2차 1라운드 9순위,1.0,현대,
71353,엔리케스,현대 유니콘스,53.0,1974.0,1.0,28.0,Pitcher,Right,False,Right,198.0,104.0,베네주엘라 파나마공화국고,,,,,1.0,현대,자유선발,1.0,현대,"Contract Payment (14, 15):    Salary (16, 17): 8만달러   "
71358,이철기,현대 유니콘스,58.0,1983.0,2.0,18.0,Pitcher,Right,False,Right,178.0,80.0,전주고,1000.0,만원,1800.0,만원,,,,1.0,현대,"Draft (18, 19, 20):    "
71396,강의석,현대 유니콘스,96.0,1980.0,2.0,18.0,Pitcher,Right,False,Right,185.0,88.0,한서고-제주관광대,,,1700.0,만원,,,,1.0,현대,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
71412,바에르가,삼성 라이온즈,12.0,1968.0,11.0,4.0,Infielder,Right,False,양타,180.0,98.0,푸에르토리코 바바라고,,,,,1.0,삼성,자유선발,1.0,삼성,"Contract Payment (14, 15):    Salary (16, 17): 10만달러   "
71414,리베라,삼성 라이온즈,14.0,1969.0,1.0,11.0,Pitcher,Right,False,Right,201.0,114.0,도미니카 산페드로고,0.0,0,,,1.0,삼성,자유선발,1.0,삼성,"Salary (16, 17): 20만달러   "
71419,마르티네스,LG 트윈스,25.0,1970.0,10.0,3.0,Outfielder,Right,False,Right,185.0,88.0,도미니카 가스톤고,,,,,1.0,삼성,자유선발,1.0,삼성,"Contract Payment (14, 15): 3만달러   Salary (16, 17): 17만달러   "
71429,이성수,삼성 라이온즈,40.0,1978.0,3.0,8.0,Pitcher,Left,False,Left,180.0,80.0,서울고-홍익대,12000.0,만원,2000.0,만원,,,,1.0,삼성,"Draft (18, 19, 20):    "
71432,박한이,삼성 라이온즈,33.0,1979.0,1.0,28.0,Outfielder,Left,False,Left,182.0,91.0,초량초-부산중-부산고-동국대,30000.0,만원,25000.0,만원,97.0,삼성,2차 6라운드 44순위,1.0,삼성,
71433,이정호,넥센 히어로즈,11.0,1982.0,4.0,27.0,Pitcher,Right,False,Right,187.0,97.0,내당초-경상중-대구상고-삼성,53000.0,만원,2500.0,만원,1.0,삼성,1차,5.0,현대,
71440,김덕윤,두산 베어스,28.0,1982.0,4.0,21.0,Pitcher,Right,False,Right,183.0,86.0,동삼초-대신중-경남상고-대불대-삼성,15000.0,만원,4000.0,만원,,,,1.0,삼성,"Draft (18, 19, 20):    "
71441,토레스,삼성 라이온즈,41.0,1972.0,3.0,11.0,Pitcher,Right,False,Right,182.0,82.0,도미니카 센트로고,0.0,0,,,1.0,삼성,자유선발,1.0,삼성,"Salary (16, 17): 18만달러   "
71443,갈베스,삼성 라이온즈,41.0,1964.0,3.0,31.0,Pitcher,Right,False,Right,180.0,107.0,도미니카 푸에르토리코고,0.0,0,,,1.0,삼성,자유선발,1.0,삼성,"Salary (16, 17): 20만달러   "
71454,황영구,삼성 라이온즈,54.0,1979.0,2.0,6.0,Catcher,Right,False,Right,182.0,85.0,포철공고-경남대,2000.0,만원,2000.0,만원,,,,1.0,삼성,"Draft (18, 19, 20):    "
71458,정정오,삼성 라이온즈,58.0,1980.0,2.0,10.0,Infielder,Right,False,Right,178.0,78.0,광주제일고,0.0,0,1500.0,만원,,,,1.0,삼성,"Draft (18, 19, 20):    "
71463,조정권,한화 이글스,53.0,1976.0,2.0,25.0,Outfielder,Left,False,Left,175.0,82.0,경동고-홍익대-삼성-한화,3000.0,만원,1800.0,만원,,,,1.0,한화,"Draft (18, 19, 20):    "
71504,신명철,KT 위즈,91.0,1978.0,8.0,6.0,,Right,False,Right,181.0,77.0,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,,6500.0,만원,97.0,롯데,2차우선,1.0,롯데,"Contract Payment (14, 15):    "
